YEAR;MO;DY;HR;T2M;WS10M;WD10M;WS50M
2019;6;21;20;21,35;1,41;320,15;1,98
2019;6;21;21;20,27;1,62;7,47;2,28
2019;6;21;22;18,51;2,2;40,98;3,21
2019;6;21;23;17,37;2,43;53,5;3,61
2019;6;22;0;16,76;2,41;56,62;3,56
2019;6;22;1;16,33;2,36;57,73;3,44
2019;6;22;2;16,26;2,16;59,07;3,01
2019;6;22;3;16,59;1,79;55,13;2,33
2019;6;22;4;16,54;1,77;58,69;2,33
2019;6;22;5;18,07;1,37;56,85;2,23
2019;6;22;6;19,85;1,32;28,99;1,34
2019;6;22;7;21,86;0,45;329,89;0,59
2019;6;22;8;23,4;1,31;258,29;1,58
2019;6;22;9;24,03;0,86;239,48;1,13
2019;6;22;10;24,85;0,95;222,34;1,29
2019;6;22;11;24,96;1,79;210,36;2,31
2019;6;22;12;24,83;2,56;198,32;2,94
2019;6;22;13;24,55;3,21;206,57;3,73
2019;6;22;14;25,19;3,48;208,29;3,83
2019;6;22;15;24,62;2,29;183,52;2,6
2019;6;22;16;24,05;1,26;164,49;1,54
2019;6;22;17;23,6;1,01;146,31;1,29
2019;6;22;18;22,51;1;156,45;1,51
2019;6;22;19;21,35;1,26;146,9;1,78
2019;6;22;20;20,35;1,49;134,36;2,09
2019;6;22;21;19,53;1,65;131,54;2,31
2019;6;22;22;18,75;1,85;125,9;2,62
2019;6;22;23;18,01;2,04;118,03;2,94
2019;6;23;0;17,4;2,23;115,49;3,32
2019;6;23;1;17,05;2,44;119,27;3,88
2019;6;23;2;16,42;2,61;127,35;4,24
2019;6;23;3;16,49;2,36;131,51;3,6
2019;6;23;4;17,07;2,14;132,48;3,27
2019;6;23;5;18,86;1,94;139,4;3,76
2019;6;23;6;20,87;3,83;157,09;5,19
2019;6;23;7;22,03;4,49;168,67;5,3
2019;6;23;8;23,21;4,36;177,84;4,99
2019;6;23;9;24,15;4,04;189,13;4,5
2019;6;23;10;24,64;3,62;201,02;3,94
2019;6;23;11;24,91;3,27;210,54;3,53
2019;6;23;12;25,01;3,02;218,5;3,24
2019;6;23;13;25,01;2,93;224,68;3,15
2019;6;23;14;24,95;2,98;232,56;3,23
2019;6;23;15;24,64;2,96;239,5;3,3
2019;6;23;16;24,44;2,88;243,92;3,42
2019;6;23;17;23,88;2,64;247,16;3,52
2019;6;23;18;21,99;1,76;247,87;2,9
2019;6;23;19;20,26;1,35;246,41;2
2019;6;23;20;20,34;0,76;270;0,99
2019;6;23;21;20,26;0,52;358,29;0,81
2019;6;23;22;18,86;1,09;38,02;1,64
2019;6;23;23;17,12;1,78;42,32;2,72
2019;6;24;0;15,88;2,24;40,9;3,69
2019;6;24;1;15,27;2,34;40,93;4,01
2019;6;24;2;14,76;2,33;39,98;4,16
2019;6;24;3;14,23;2,35;36,91;4,38
2019;6;24;4;14,3;2,37;33,85;4,63
2019;6;24;5;16,2;3,86;33,53;4,7
2019;6;24;6;17,62;4,78;37,96;5,54
2019;6;24;7;19,22;4,87;43,37;5,6
2019;6;24;8;20,65;4,61;47,82;5,27
2019;6;24;9;21,82;4,3;51,28;4,91
2019;6;24;10;22,6;4,07;52,25;4,69
2019;6;24;11;23,24;3,92;50,5;4,55
2019;6;24;12;23,78;3,79;48,59;4,45
2019;6;24;13;24,01;3,72;46,02;4,4
2019;6;24;14;23,88;3,68;44,14;4,35
2019;6;24;15;23,48;3,64;40,39;4,31
2019;6;24;16;22,85;3,58;35,77;4,25
2019;6;24;17;21,91;3,41;33,51;4,21
2019;6;24;18;20,67;2,77;31,63;3,96
2019;6;24;19;18,63;2,03;30,51;4,07
2019;6;24;20;17,51;2,28;33,96;4,6
2019;6;24;21;17,01;2,66;37,48;5,11
2019;6;24;22;16,65;2,76;39,27;5,27
2019;6;24;23;16,43;2,82;39,03;5,48
2019;6;25;0;16,12;2,93;36,53;5,74
2019;6;25;1;15,69;3,08;34,66;6,06
2019;6;25;2;15,49;3,24;34,88;6,33
2019;6;25;3;15,23;3,29;33,88;6,44
2019;6;25;4;15,3;3,55;32,33;6,41
2019;6;25;5;17,19;4,86;31,72;5,69
2019;6;25;6;19,18;5,55;40,32;6,56
2019;6;25;7;21,35;6,3;51,3;7,6
2019;6;25;8;23,01;6,13;55,6;7,33
2019;6;25;9;24,38;5,73;58,37;6,82
2019;6;25;10;25,43;5,41;60,47;6,37
2019;6;25;11;26,12;5,11;61,44;5,99
2019;6;25;12;26,5;4,91;61,48;5,73
2019;6;25;13;26,51;4,81;60,73;5,6
2019;6;25;14;26,21;4,83;59,78;5,66
2019;6;25;15;25,81;4,85;59,51;5,75
2019;6;25;16;25,24;4,74;58,49;5,79
2019;6;25;17;24,26;4,4;55,12;5,77
2019;6;25;18;22,57;3,56;50,08;5,75
2019;6;25;19;20,05;2,88;45,66;5,97
2019;6;25;20;18,89;2,92;43,48;5,89
2019;6;25;21;18,15;2,96;40,5;5,79
2019;6;25;22;17,72;3,24;38,64;6,07
2019;6;25;23;17,48;3,54;39,27;6,32
2019;6;26;0;17,21;3,69;40,71;6,45
2019;6;26;1;17,12;3,82;40,69;6,47
2019;6;26;2;16,9;3,8;41,92;6,49
2019;6;26;3;16,55;3,62;42,37;6,46
2019;6;26;4;16,47;3,64;42,04;6,32
2019;6;26;5;18,2;4,7;41,56;5,59
2019;6;26;6;20,38;4,77;46,39;5,33
2019;6;26;7;22,94;5,31;60,64;6,36
2019;6;26;8;24,64;5,29;64,57;6,34
2019;6;26;9;25,87;5,35;65,31;6,4
2019;6;26;10;26,8;5,36;65,38;6,41
2019;6;26;11;27,65;5,29;65,86;6,34
2019;6;26;12;28,19;5,17;66,57;6,2
2019;6;26;13;28,48;4,98;66,9;5,99
2019;6;26;14;28,51;4,72;66,15;5,73
2019;6;26;15;28,38;4,47;64,55;5,52
2019;6;26;16;27,89;4,26;62,59;5,44
2019;6;26;17;26,88;3,78;59,99;5,39
2019;6;26;18;24,8;2,62;54,84;5,11
2019;6;26;19;21,67;2,73;50,11;5,21
2019;6;26;20;20,3;2,78;48,42;5,05
2019;6;26;21;19,21;2,71;45,82;4,86
2019;6;26;22;18,21;2,7;42,42;4,62
2019;6;26;23;17,36;2,72;38,81;4,44
2019;6;27;0;16,67;2,77;37,19;4,43
2019;6;27;1;16,07;2,83;37,15;4,51
2019;6;27;2;15,52;2,9;36,68;4,61
2019;6;27;3;14,96;2,97;36,12;4,74
2019;6;27;4;14,97;2,92;37,82;4,9
2019;6;27;5;18,1;3,09;39,56;4,75
2019;6;27;6;20,39;3,57;40,21;3,77
2019;6;27;7;23,15;3,57;57,32;4,19
2019;6;27;8;24,88;3,12;61,96;3,6
2019;6;27;9;26,18;2,72;60,34;3,13
2019;6;27;10;27,38;2,42;54,98;2,82
2019;6;27;11;28,5;2,23;48,55;2,65
2019;6;27;12;29,38;2,26;40,79;2,7
2019;6;27;13;29,94;2,45;35,01;2,94
2019;6;27;14;30,08;2,54;32,32;3,05
2019;6;27;15;30,04;2,47;29,32;3
2019;6;27;16;29,44;2,3;27,09;2,91
2019;6;27;17;28,58;2,27;28,42;3,03
2019;6;27;18;25,55;1,71;34,78;2,8
2019;6;27;19;22,58;2,02;39,83;2,96
2019;6;27;20;20,7;2,41;43,16;3,6
2019;6;27;21;19,54;2,63;42,47;4,06
2019;6;27;22;18,81;2,76;41,22;4,42
2019;6;27;23;18,45;2,81;40,03;4,57
2019;6;28;0;18,23;2,68;41,69;4,27
2019;6;28;1;17,8;2,67;30,02;4,53
2019;6;28;2;17,9;3,93;17,97;6,56
2019;6;28;3;17,69;4,17;30,5;6,57
2019;6;28;4;17,78;4,23;34,78;6,68
2019;6;28;5;17,79;3,6;41,75;5,46
2019;6;28;6;18,94;4,48;35,71;5,26
2019;6;28;7;21,07;5,7;30,92;6,78
2019;6;28;8;23,42;6,2;31,55;7,55
2019;6;28;9;24,59;6,46;30,6;7,84
2019;6;28;10;25,5;6,69;29,92;8,05
2019;6;28;11;26,12;6,49;30,15;7,74
2019;6;28;12;26,37;6,32;28,81;7,46
2019;6;28;13;26,2;6,1;30,54;7,13
2019;6;28;14;25,58;6,22;33,47;7,27
2019;6;28;15;24,66;6,51;34,43;7,72
2019;6;28;16;23,69;6,55;33,67;7,97
2019;6;28;17;22,43;6,13;33,41;7,86
2019;6;28;18;20,54;4,71;33,72;7,31
2019;6;28;19;17,62;3,61;32,9;7,59
2019;6;28;20;16,55;3,96;35,76;8,18
2019;6;28;21;16,01;4,53;37,23;8,52
2019;6;28;22;15,33;4,96;36,29;8,55
2019;6;28;23;14,71;5,05;35,88;8,55
2019;6;29;0;14,06;4,72;36,19;8,47
2019;6;29;1;13,54;4,61;36,25;8,5
2019;6;29;2;13,03;4,46;36,45;8,46
2019;6;29;3;12,6;4,31;37,04;8,38
2019;6;29;4;12,69;4,27;37,94;8,08
2019;6;29;5;15,08;5,16;38,97;7,1
2019;6;29;6;17,47;5,91;45,8;7,56
2019;6;29;7;19,34;6,91;50,41;8,6
2019;6;29;8;20,85;6,9;51,25;8,38
2019;6;29;9;22,12;6,64;52,17;7,92
2019;6;29;10;23,17;6,18;52,45;7,26
2019;6;29;11;24,12;5,71;52,28;6,65
2019;6;29;12;24,84;5,32;51,8;6,15
2019;6;29;13;25,26;4,96;50,82;5,71
2019;6;29;14;25,34;4,76;49,19;5,46
2019;6;29;15;24,94;4,75;48,6;5,5
2019;6;29;16;24,12;4,93;48,92;5,83
2019;6;29;17;22,61;5,04;49,34;6,26
2019;6;29;18;20,31;4,22;49,05;6,3
2019;6;29;19;16,84;2,92;48,47;5,88
2019;6;29;20;15,15;2,71;45,23;5,3
2019;6;29;21;14,19;2,76;41,78;5,45
2019;6;29;22;13,48;2,88;39,39;5,76
2019;6;29;23;12,96;3,02;38,91;6,07
2019;6;30;0;12,55;3,16;39,08;6,35
2019;6;30;1;12,23;3,27;39,86;6,55
2019;6;30;2;11,91;3,32;41,38;6,62
2019;6;30;3;11,61;3,33;42,91;6,6
2019;6;30;4;11,9;3,36;45,09;6,61
2019;6;30;5;14,93;4,34;46,6;5,89
2019;6;30;6;17,63;4,53;51,23;5,01
2019;6;30;7;20,68;4,13;66,49;4,7
2019;6;30;8;23,37;3,26;75,7;3,71
2019;6;30;9;25,26;2,94;78,33;3,41
2019;6;30;10;26,59;2,93;76,74;3,43
2019;6;30;11;27,65;3,03;76,11;3,56
2019;6;30;12;28,44;3,07;78,4;3,62
2019;6;30;13;28,87;3,03;82,29;3,57
2019;6;30;14;28,92;2,91;86;3,43
2019;6;30;15;28,66;2,77;88,71;3,32
2019;6;30;16;28,1;2,64;90,68;3,2
2019;6;30;17;27,08;2,32;91,74;3,04
2019;6;30;18;24,56;1,56;96,34;2,55
2019;6;30;19;22,29;1,51;101,66;2,15
2019;6;30;20;21,05;1,64;94,65;2,31
2019;6;30;21;19,74;1,83;87,31;2,59
2019;6;30;22;18,59;1,92;80,38;2,73
2019;6;30;23;17,75;1,91;73,86;2,74
2019;7;1;0;17,01;1,89;66,3;2,72
2019;7;1;1;16,45;1,88;56,71;2,71
2019;7;1;2;16,05;1,93;47,96;2,78
2019;7;1;3;15,83;1,99;42,14;2,86
2019;7;1;4;15,85;2,06;41,31;3,01
2019;7;1;5;18,44;1,73;42,99;3,06
2019;7;1;6;21,23;2,3;45,41;2,54
2019;7;1;7;23,69;1,66;44,81;1,68
2019;7;1;8;27,58;0,45;68,75;0,49
2019;7;1;9;29,9;0,83;156,09;0,81
2019;7;1;10;31,33;1,23;169,05;1,14
2019;7;1;11;32,38;1,76;177,96;1,67
2019;7;1;12;33,05;2,29;185,89;2,2
2019;7;1;13;33,41;2,68;194,2;2,63
2019;7;1;14;33,44;2,89;203,04;2,91
2019;7;1;15;33,08;2,9;210,78;3,11
2019;7;1;16;32,8;2,83;217,47;3,04
2019;7;1;17;31,27;2,64;224,52;3,08
2019;7;1;18;27,44;1,93;229,75;3,35
2019;7;1;19;24,45;1,89;239,08;2,83
2019;7;1;20;23,9;1,31;256,54;1,86
2019;7;1;21;24,11;0,84;290,62;1,13
2019;7;1;22;23,85;0,69;342,18;0,88
2019;7;1;23;23,32;0,8;11,2;1,02
2019;7;2;0;22,77;0,93;13,57;1,2
2019;7;2;1;21,82;1,07;8,43;1,43
2019;7;2;2;20,71;1,23;5,46;1,7
2019;7;2;3;20,01;1,43;8,17;1,97
2019;7;2;4;19,83;1,72;13,91;2,36
2019;7;2;5;20,8;1,69;18,27;2,86
2019;7;2;6;23,71;2,39;25,39;2,86
2019;7;2;7;25,86;2,26;25,59;2,36
2019;7;2;8;30,19;0,89;326,45;1,08
2019;7;2;9;31,93;1,38;254,86;1,56
2019;7;2;10;32,82;1,91;239,44;2,01
2019;7;2;11;33,22;2,43;235,34;2,55
2019;7;2;12;33,69;2,93;236,18;3,08
2019;7;2;13;33,8;3,29;238,69;3,49
2019;7;2;14;33,61;3,49;240,8;3,76
2019;7;2;15;33,12;3,31;241,5;3,79
2019;7;2;16;32,73;3,03;240;3,51
2019;7;2;17;31,23;2,56;239,91;3,11
2019;7;2;18;27,62;1,6;238,17;2,6
2019;7;2;19;26;0,99;244,85;1,36
2019;7;2;20;25,94;0,5;15,33;0,67
2019;7;2;21;23,21;1,58;53,47;2,19
2019;7;2;22;21,23;2,14;62,59;3,02
2019;7;2;23;19,48;2,46;57,47;3,55
2019;7;3;0;17,76;2,82;45,45;4,37
2019;7;3;1;16,67;3,14;38,24;5,55
2019;7;3;2;16,15;3,31;36,46;6,6
2019;7;3;3;15,78;3,78;37,27;7,13
2019;7;3;4;15,83;4,39;38,87;7,1
2019;7;3;5;17,55;5,39;37,29;6,22
2019;7;3;6;20,08;5,28;40,02;5,69
2019;7;3;7;23,23;5,05;48,07;5,56
2019;7;3;8;26,15;4,25;53,59;4,65
2019;7;3;9;27,92;3,72;54,57;4,03
2019;7;3;10;29,12;3,43;54,83;3,7
2019;7;3;11;30,14;3,13;52,61;3,34
2019;7;3;12;30,86;2,86;48,21;3,04
2019;7;3;13;31,2;2,73;41,99;2,9
2019;7;3;14;31,15;2,83;36,68;3,03
2019;7;3;15;30,75;3,14;34,68;3,45
2019;7;3;16;29,8;3,5;34,08;3,94
2019;7;3;17;28,19;3,71;36,7;4,57
2019;7;3;18;25,73;3,38;40,97;5,06
2019;7;3;19;22,35;2,95;43,82;5,95
2019;7;3;20;20,8;3,6;46,5;6,12
2019;7;3;21;19,55;3,34;46,71;5,71
2019;7;3;22;18,72;3,29;46,44;5,83
2019;7;3;23;18,2;3,5;45,72;6,1
2019;7;4;0;17,75;3,57;46,95;6,25
2019;7;4;1;17,24;3,39;47,42;6,19
2019;7;4;2;16,83;3,25;47,44;6,1
2019;7;4;3;16,75;3,23;46,57;5,9
2019;7;4;4;16,89;3,4;46,02;5,68
2019;7;4;5;18,46;4,32;45;4,85
2019;7;4;6;20,8;4,15;54,42;4,55
2019;7;4;7;23,54;3,67;67,75;4
2019;7;4;8;26,12;2,24;66,38;2,26
2019;7;4;9;27,92;1,13;51,16;1,08
2019;7;4;10;29,18;0,75;8,38;0,8
2019;7;4;11;30,16;0,93;330,85;1,12
2019;7;4;12;30,63;1,24;310,41;1,51
2019;7;4;13;30,77;1,48;300,5;1,75
2019;7;4;14;30,7;1,52;295,25;1,73
2019;7;4;15;30,47;1,45;291,46;1,63
2019;7;4;16;29,63;1,24;292,2;1,44
2019;7;4;17;28,7;0,92;310,87;1,08
2019;7;4;18;26,71;0,85;4,76;1,23
2019;7;4;19;23,6;1,49;36,69;2,31
2019;7;4;20;21,26;2,03;44,84;3,28
2019;7;4;21;19,81;2,25;49,23;3,95
2019;7;4;22;18,75;2,26;52,46;4,27
2019;7;4;23;17,88;2,18;54,32;4,3
2019;7;5;0;17,05;2,11;53,43;4,2
2019;7;5;1;16,28;2,16;50,43;4,19
2019;7;5;2;15,63;2,18;48,93;4,18
2019;7;5;3;15,16;2,02;46,41;3,99
2019;7;5;4;15,29;1,95;45,81;3,78
2019;7;5;5;17,33;2,92;44,57;3,23
2019;7;5;6;19,66;2,4;42,76;2,37
2019;7;5;7;23,9;1,27;321,23;1,7
2019;7;5;8;26,04;1,99;293,64;2,33
2019;7;5;9;27,43;2,25;286,99;2,58
2019;7;5;10;28,58;2,37;281,42;2,66
2019;7;5;11;29,54;2,4;274,67;2,63
2019;7;5;12;30,19;2,49;267,66;2,66
2019;7;5;13;30,55;2,62;264,17;2,75
2019;7;5;14;30,62;2,7;263,86;2,85
2019;7;5;15;30,42;2,69;267,5;2,88
2019;7;5;16;29,7;2,56;277,54;2,87
2019;7;5;17;28,37;2,21;297,56;2,75
2019;7;5;18;25,97;1,42;319,67;2,37
2019;7;5;19;23,14;1,69;350,41;2,55
2019;7;5;20;21,4;2;16,38;3
2019;7;5;21;20,08;2,14;34,73;3,23
2019;7;5;22;19;2,26;48,5;3,48
2019;7;5;23;18,12;2,33;55,67;3,63
2019;7;6;0;17,37;2,32;56,52;3,64
2019;7;6;1;16,8;2,32;54,6;3,61
2019;7;6;2;16,26;2,32;52,13;3,58
2019;7;6;3;15,76;2,33;49,63;3,59
2019;7;6;4;15,76;2,24;48,12;3,52
2019;7;6;5;18,58;2,33;46,9;3,27
2019;7;6;6;20,98;2,4;46,58;2,47
2019;7;6;7;25,16;1,05;32,28;1,14
2019;7;6;8;27,57;0,81;300,02;1,07
2019;7;6;9;29,06;1,41;259,75;1,53
2019;7;6;10;30,18;1,97;241,61;2,04
2019;7;6;11;31,05;2,66;233,13;2,72
2019;7;6;12;31,51;3,43;230,18;3,54
2019;7;6;13;31,76;4,09;231,44;4,27
2019;7;6;14;31,46;4,57;234,38;4,89
2019;7;6;15;30,68;4,79;237,19;5,22
2019;7;6;16;29,56;4,7;241,05;5,31
2019;7;6;17;28,07;4,17;245,16;5,07
2019;7;6;18;25,45;2,52;244,63;4,3
2019;7;6;19;22,13;2,2;237,33;3,58
2019;7;6;20;21,29;1,95;235,8;2,91
2019;7;6;21;20,91;1,63;237,91;2,33
2019;7;6;22;20,76;1,17;234,51;1,61
2019;7;6;23;20,9;0,82;216,87;1,09
2019;7;7;0;20,43;0,8;187,33;1,07
2019;7;7;1;19,9;0,93;175,67;1,31
2019;7;7;2;19,45;0,9;174,54;1,24
2019;7;7;3;19,16;0,77;158,63;1,04
2019;7;7;4;18,54;0,84;128,99;1,11
2019;7;7;5;19,82;1,06;108,97;1,33
2019;7;7;6;21,93;1,08;138,5;1,13
2019;7;7;7;25,33;2,54;223,88;3,16
2019;7;7;8;27,18;3,59;225,35;4,17
2019;7;7;9;28,47;4,34;224,34;4,92
2019;7;7;10;29,44;4,97;225;5,6
2019;7;7;11;30,01;5,47;224,77;6,14
2019;7;7;12;29,82;5,93;225,96;6,72
2019;7;7;13;29,11;6,15;227,42;7,06
2019;7;7;14;29;5,9;228,81;6,77
2019;7;7;15;28,13;5,23;229;6,1
2019;7;7;16;27,38;4,9;232,45;5,83
2019;7;7;17;26,33;4,04;238,83;5,06
2019;7;7;18;24,25;2,06;242,66;3,85
2019;7;7;19;22,08;1,84;236,45;2,93
2019;7;7;20;21,33;1,78;224,11;2,73
2019;7;7;21;21,22;1,58;225;2,68
2019;7;7;22;21,05;1,05;235,6;1,78
2019;7;7;23;21,01;0,43;239,74;0,7
2019;7;8;0;20,56;0,25;262,87;0,47
2019;7;8;1;19,88;0,3;312,88;0,48
2019;7;8;2;19,08;0,64;315,99;1,03
2019;7;8;3;18,28;1,25;307,87;2,16
2019;7;8;4;18,03;1,53;321,61;2,77
2019;7;8;5;18,87;1,62;349,72;2,92
2019;7;8;6;19,61;2,46;13,42;3,49
2019;7;8;7;20,87;3,5;30,74;4,04
2019;7;8;8;22,83;3,59;37,12;3,89
2019;7;8;9;25,01;2,83;36,93;3,04
2019;7;8;10;26,75;2,08;27,24;2,32
2019;7;8;11;28,1;1,5;10,84;1,8
2019;7;8;12;29,02;0,83;353,54;1,17
2019;7;8;13;29,19;0,73;253,3;0,89
2019;7;8;14;29,1;2,15;240,36;2,36
2019;7;8;15;28,49;3,12;241,25;3,51
2019;7;8;16;27,33;3,3;241,13;4,04
2019;7;8;17;26,33;3,03;244,29;3,97
2019;7;8;18;24,4;1,86;241,72;3,47
2019;7;8;19;21,9;1,96;237,9;3,08
2019;7;8;20;21,12;1,83;238,07;2,76
2019;7;8;21;20,34;1,77;238,34;2,6
2019;7;8;22;19,81;1,59;226,99;2,27
2019;7;8;23;19,11;1,52;210,26;2,16
2019;7;9;0;18,44;1,46;192,7;2,15
2019;7;9;1;18,12;1,47;192,93;2,26
2019;7;9;2;18,14;1,3;200,39;2,03
2019;7;9;3;18,17;0,9;223,24;1,39
2019;7;9;4;18,58;0,55;305,26;0,83
2019;7;9;5;19,09;1,34;24,17;1,71
2019;7;9;6;20,3;1,79;28,91;1,72
2019;7;9;7;21,46;1,56;22,97;1,53
2019;7;9;8;22,39;1,21;32,04;1,14
2019;7;9;9;24,26;0,75;275,95;1,13
2019;7;9;10;25,23;2,35;250,6;2,71
2019;7;9;11;24,94;2,58;235,73;2,92
2019;7;9;12;24,08;3,2;228,37;3,68
2019;7;9;13;22,15;3,53;226,88;4,08
2019;7;9;14;20,7;3,86;245,61;4,4
2019;7;9;15;20,49;2,55;244,77;2,94
2019;7;9;16;20,47;1,39;233,71;1,6
2019;7;9;17;20,66;0,73;199,98;0,77
2019;7;9;18;20,27;0,34;224,06;0,38
2019;7;9;19;19,47;0,42;93,18;0,53
2019;7;9;20;18,69;0,95;75,74;1,35
2019;7;9;21;18,12;1,2;69,44;1,74
2019;7;9;22;17,8;1,13;62,37;1,56
2019;7;9;23;17,66;0,88;33,83;1,23
2019;7;10;0;17,29;1,04;339,8;1,65
2019;7;10;1;16,93;1,32;314,28;2,26
2019;7;10;2;17,03;1,09;304,82;2,06
2019;7;10;3;16,97;0,83;310,78;1,5
2019;7;10;4;17,05;0,09;24,44;0,21
2019;7;10;5;17,33;0,66;149,5;0,8
2019;7;10;6;18,33;1,01;261,56;1,4
2019;7;10;7;18,65;2,09;324,59;2,39
2019;7;10;8;18,08;4,39;13,91;5,02
2019;7;10;9;16,75;6,75;34,15;7,67
2019;7;10;10;15,69;7,63;40,97;8,47
2019;7;10;11;15,56;7,78;44,02;8,56
2019;7;10;12;15,09;7,87;47,7;8,76
2019;7;10;13;14,86;7,72;49,35;8,74
2019;7;10;14;14,81;7,55;45;8,69
2019;7;10;15;14,64;7,71;42,08;9,03
2019;7;10;16;14,79;7,66;47,31;9,18
2019;7;10;17;15,54;7,65;45,04;9,25
2019;7;10;18;14,69;7,26;41,25;9,3
2019;7;10;19;12,91;6,92;38,54;9,63
2019;7;10;20;11,98;6,3;38,56;9,16
2019;7;10;21;11,36;5,54;38,94;8,52
2019;7;10;22;10,86;5,42;39,62;8,44
2019;7;10;23;10,49;5,51;38,61;8,53
2019;7;11;0;10,03;5,46;36,44;8,48
2019;7;11;1;9,53;5,16;35,95;8,25
2019;7;11;2;9,14;4,88;37,33;8,16
2019;7;11;3;8,65;4,31;38,74;7,9
2019;7;11;4;8,53;4,14;39,03;7,6
2019;7;11;5;10,83;5,22;39,53;6,65
2019;7;11;6;13,38;5,94;42,65;7,35
2019;7;11;7;15,65;5,99;46,16;7,15
2019;7;11;8;17,53;5,1;47,48;5,94
2019;7;11;9;19,19;4,21;47,48;4,83
2019;7;11;10;20,56;3,55;44,91;4,09
2019;7;11;11;21,63;3,06;40,55;3,54
2019;7;11;12;22,47;2,61;31,79;3,03
2019;7;11;13;23,01;2,23;24,41;2,61
2019;7;11;14;23,27;1,9;15,01;2,22
2019;7;11;15;23,17;1,57;1,14;1,82
2019;7;11;16;22,75;1,35;348,62;1,55
2019;7;11;17;21,94;1,26;349,66;1,48
2019;7;11;18;19,86;1,14;12,7;1,71
2019;7;11;19;17,3;1,61;34,15;2,45
2019;7;11;20;15,94;1,97;43,24;3,24
2019;7;11;21;15,23;2,08;48,51;3,87
2019;7;11;22;14,53;2,1;50,44;4,1
2019;7;11;23;13,81;2,11;48,6;4,13
2019;7;12;0;13,18;2,08;45;3,96
2019;7;12;1;12,96;1,99;41,02;3,75
2019;7;12;2;12,71;1,99;41,02;3,64
2019;7;12;3;12,29;2,07;48,06;3,5
2019;7;12;4;11,82;2,1;51,34;3,44
2019;7;12;5;13,87;2,4;50,55;3,27
2019;7;12;6;16,39;2,81;61,66;3,19
2019;7;12;7;18,65;2,37;79,17;2,58
2019;7;12;8;20,38;1,5;99,27;1,58
2019;7;12;9;21,91;0,95;142,37;0,9
2019;7;12;10;23,21;1,06;192,39;0,98
2019;7;12;11;24,15;1,51;215,5;1,45
2019;7;12;12;24,38;1,91;229,47;1,92
2019;7;12;13;24,3;2,17;243,07;2,28
2019;7;12;14;23,48;2,2;256,65;2,44
2019;7;12;15;22,66;1,93;271,16;2,2
2019;7;12;16;22,07;1,64;284,3;1,97
2019;7;12;17;21,87;1,45;288,53;1,8
2019;7;12;18;20,5;1,01;285,76;1,48
2019;7;12;19;18,8;0,77;272,34;1,05
2019;7;12;20;18,44;0,55;248,5;0,7
2019;7;12;21;17,62;0,63;232;0,8
2019;7;12;22;17,12;0,46;244,75;0,57
2019;7;12;23;16,79;0,11;300,26;0,13
2019;7;13;0;16,22;0,37;56,98;0,45
2019;7;13;1;15,48;0,78;79,03;0,98
2019;7;13;2;14,28;1,07;96,29;1,46
2019;7;13;3;13,77;1,14;105,08;1,58
2019;7;13;4;13,47;1,05;96,43;1,44
2019;7;13;5;14,78;1,27;92,47;1,68
2019;7;13;6;17,06;1,3;125,98;1,28
2019;7;13;7;19,94;1,61;188,64;1,67
2019;7;13;8;21,06;1,91;192,5;1,92
2019;7;13;9;22,13;2,53;186,91;2,58
2019;7;13;10;23,17;2,95;192,71;3,1
2019;7;13;11;23,55;3,61;184,97;3,94
2019;7;13;12;22,77;3,68;196,28;4,19
2019;7;13;13;20,26;2,41;228,94;2,78
2019;7;13;14;18,81;2,09;298,29;2,27
2019;7;13;15;18,74;2,24;353,59;2,54
2019;7;13;16;19,49;2,09;40;2,42
2019;7;13;17;19,3;2,58;36,38;3,08
2019;7;13;18;17,94;2,26;31;3,55
2019;7;13;19;15,98;2,02;31,53;4,06
2019;7;13;20;14,62;2,33;26,65;4,84
2019;7;13;21;13,44;2,78;26,57;5,48
2019;7;13;22;12,44;2,73;28,32;5,07
2019;7;13;23;11,51;2,31;28,3;4,49
2019;7;14;0;10,93;2,27;26,12;4,38
2019;7;14;1;10,57;2,33;24,16;4,53
2019;7;14;2;10,2;2,39;22,53;4,72
2019;7;14;3;9,8;2,46;23,39;4,88
2019;7;14;4;9,76;2,41;26,81;4,68
2019;7;14;5;11,83;3,48;28,41;4,14
2019;7;14;6;14,05;4,54;26,57;5,59
2019;7;14;7;16,35;5,67;25,22;7,01
2019;7;14;8;18,2;5,77;23,13;6,95
2019;7;14;9;19,81;5,27;21,55;6,21
2019;7;14;10;21,09;4,63;18,4;5,36
2019;7;14;11;21,95;4,08;14,51;4,7
2019;7;14;12;22,55;3,68;12,89;4,23
2019;7;14;13;22,69;3,44;12,99;3,94
2019;7;14;14;22,49;3,42;14,67;3,87
2019;7;14;15;21,83;3,5;17,14;3,94
2019;7;14;16;21,03;3,66;21,96;4,12
2019;7;14;17;19,9;3,8;28,46;4,46
2019;7;14;18;18,23;3,34;34,43;4,76
2019;7;14;19;15,3;2,57;36,84;5,28
2019;7;14;20;13,96;2,45;37,49;4,95
2019;7;14;21;12,98;2,29;37,22;4,55
2019;7;14;22;12,19;2,33;35,87;4,61
2019;7;14;23;11,59;2,44;36,28;4,84
2019;7;15;0;11,09;2,5;38,16;4,96
2019;7;15;1;10,81;2,52;39,6;4,98
2019;7;15;2;10,94;2,53;40,12;4,94
2019;7;15;3;10,89;2,53;40,49;4,92
